     Count               Iteration-1               Iteration-2               Iteration-4               Iteration-6               Iteration-8              Iteration-10              Iteration-12              Iteration-14              Iteration-16              Iteration-18              Iteration-20              Iteration-22              Iteration-24              Iteration-26              Iteration-28              Iteration-30              Iteration-32              Iteration-34              Iteration-36              Iteration-38              Iteration-40              Iteration-42              Iteration-44              Iteration-46              Iteration-48              Iteration-50              Iteration-52              Iteration-54              Iteration-56              Iteration-58              Iteration-60              Iteration-62              Iteration-64              Iteration-66              Iteration-68              Iteration-70              Iteration-72              Iteration-74              Iteration-76              Iteration-78              Iteration-80              Iteration-82              Iteration-84              Iteration-86              Iteration-88              Iteration-88 
        89  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172281316e+03  9.999556612755121023e+03  9.999854423109278287e+03  9.999952202885044244e+03  9.999984306821042992e+03  9.999994847474248672e+03  9.999998308276373791e+03  9.999999444558075993e+03  9.999999817632311533e+03  9.999999940123405395e+03  9.999999980340782713e+03  9.999999993545310645e+03  9.999999997880739102e+03  9.999999999304187440e+03  9.999999999771544026e+03  9.999999999924992153e+03  9.999999999975372702e+03  9.999999999991912773e+03  9.999999999997346094e+03  9.999999999999128704e+03  9.999999999999710781e+03  9.999999999999905413e+03  9.999999999999970896e+03  9.999999999999990905e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999998181e+03  9.999999999999998181e+03  9.999999999999998181e+03  1.000000000000000364e+04 
        90  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172281316e+03  9.999556612755121023e+03  9.999854423109278287e+03  9.999952202885044244e+03  9.999984306821042992e+03  9.999994847474248672e+03  9.999998308276371972e+03  9.999999444558074174e+03  9.999999817632307895e+03  9.999999940123403576e+03  9.999999980340780894e+03  9.999999993545308826e+03  9.999999997880739102e+03  9.999999999304185621e+03  9.999999999771544026e+03  9.999999999924992153e+03  9.999999999975372702e+03  9.999999999991912773e+03  9.999999999997346094e+03  9.999999999999128704e+03  9.999999999999710781e+03  9.999999999999905413e+03  9.999999999999970896e+03  9.999999999999990905e+03  9.999999999999994543e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999998181e+03  9.999999999999998181e+03  9.999999999999998181e+03  9.999999999999998181e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  1.000000000000000364e+04 
        91  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172281316e+03  9.999556612755121023e+03  9.999854423109278287e+03  9.999952202885044244e+03  9.999984306821042992e+03  9.999994847474248672e+03  9.999998308276371972e+03  9.999999444558074174e+03  9.999999817632306076e+03  9.999999940123401757e+03  9.999999980340777256e+03  9.999999993545307007e+03  9.999999997880739102e+03  9.999999999304185621e+03  9.999999999771544026e+03  9.999999999924992153e+03  9.999999999975372702e+03  9.999999999991912773e+03  9.999999999997346094e+03  9.999999999999126885e+03  9.999999999999710781e+03  9.999999999999905413e+03  9.999999999999970896e+03  9.999999999999990905e+03  9.999999999999994543e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  1.000000000000000364e+04 
        92  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172281316e+03  9.999556612755121023e+03  9.999854423109278287e+03  9.999952202885044244e+03  9.999984306821042992e+03  9.999994847474248672e+03  9.999998308276371972e+03  9.999999444558072355e+03  9.999999817632306076e+03  9.999999940123399938e+03  9.999999980340777256e+03  9.999999993545308826e+03  9.999999997880739102e+03  9.999999999304185621e+03  9.999999999771544026e+03  9.999999999924992153e+03  9.999999999975372702e+03  9.999999999991912773e+03  9.999999999997346094e+03  9.999999999999126885e+03  9.999999999999710781e+03  9.999999999999905413e+03  9.999999999999970896e+03  9.999999999999990905e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  1.000000000000000182e+04 
        93  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172281316e+03  9.999556612755121023e+03  9.999854423109278287e+03  9.999952202885044244e+03  9.999984306821042992e+03  9.999994847474248672e+03  9.999998308276371972e+03  9.999999444558072355e+03  9.999999817632306076e+03  9.999999940123399938e+03  9.999999980340775437e+03  9.999999993545307007e+03  9.999999997880740921e+03  9.999999999304187440e+03  9.999999999771544026e+03  9.999999999924992153e+03  9.999999999975372702e+03  9.999999999991912773e+03  9.999999999997346094e+03  9.999999999999126885e+03  9.999999999999710781e+03  9.999999999999905413e+03  9.999999999999970896e+03  9.999999999999990905e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  1.000000000000000364e+04 
        94  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172281316e+03  9.999556612755121023e+03  9.999854423109278287e+03  9.999952202885044244e+03  9.999984306821042992e+03  9.999994847474248672e+03  9.999998308276371972e+03  9.999999444558072355e+03  9.999999817632306076e+03  9.999999940123398119e+03  9.999999980340773618e+03  9.999999993545307007e+03  9.999999997880740921e+03  9.999999999304185621e+03  9.999999999771544026e+03  9.999999999924992153e+03  9.999999999975372702e+03  9.999999999991912773e+03  9.999999999997346094e+03  9.999999999999126885e+03  9.999999999999710781e+03  9.999999999999905413e+03  9.999999999999970896e+03  9.999999999999990905e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999998181e+03  9.999999999999998181e+03  9.999999999999998181e+03  9.999999999999998181e+03  9.999999999999998181e+03  9.999999999999998181e+03  1.000000000000000364e+04 
        95  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172281316e+03  9.999556612755121023e+03  9.999854423109278287e+03  9.999952202885044244e+03  9.999984306821042992e+03  9.999994847474248672e+03  9.999998308276371972e+03  9.999999444558072355e+03  9.999999817632306076e+03  9.999999940123398119e+03  9.999999980340773618e+03  9.999999993545307007e+03  9.999999997880740921e+03  9.999999999304185621e+03  9.999999999771544026e+03  9.999999999924992153e+03  9.999999999975372702e+03  9.999999999991912773e+03  9.999999999997346094e+03  9.999999999999126885e+03  9.999999999999710781e+03  9.999999999999905413e+03  9.999999999999970896e+03  9.999999999999990905e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  1.000000000000000364e+04 
        96  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172281316e+03  9.999556612755121023e+03  9.999854423109278287e+03  9.999952202885044244e+03  9.999984306821042992e+03  9.999994847474248672e+03  9.999998308276371972e+03  9.999999444558072355e+03  9.999999817632304257e+03  9.999999940123398119e+03  9.999999980340773618e+03  9.999999993545307007e+03  9.999999997880739102e+03  9.999999999304185621e+03  9.999999999771544026e+03  9.999999999924992153e+03  9.999999999975372702e+03  9.999999999991912773e+03  9.999999999997346094e+03  9.999999999999126885e+03  9.999999999999710781e+03  9.999999999999905413e+03  9.999999999999970896e+03  9.999999999999990905e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  1.000000000000000364e+04 
        97  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172281316e+03  9.999556612755121023e+03  9.999854423109278287e+03  9.999952202885044244e+03  9.999984306821042992e+03  9.999994847474248672e+03  9.999998308276371972e+03  9.999999444558072355e+03  9.999999817632304257e+03  9.999999940123398119e+03  9.999999980340775437e+03  9.999999993545307007e+03  9.999999997880740921e+03  9.999999999304185621e+03  9.999999999771544026e+03  9.999999999924992153e+03  9.999999999975372702e+03  9.999999999991912773e+03  9.999999999997346094e+03  9.999999999999126885e+03  9.999999999999710781e+03  9.999999999999905413e+03  9.999999999999970896e+03  9.999999999999990905e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  1.000000000000000364e+04 
        98  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172281316e+03  9.999556612755121023e+03  9.999854423109278287e+03  9.999952202885044244e+03  9.999984306821042992e+03  9.999994847474248672e+03  9.999998308276371972e+03  9.999999444558072355e+03  9.999999817632304257e+03  9.999999940123398119e+03  9.999999980340777256e+03  9.999999993545307007e+03  9.999999997880739102e+03  9.999999999304185621e+03  9.999999999771544026e+03  9.999999999924992153e+03  9.999999999975372702e+03  9.999999999991912773e+03  9.999999999997346094e+03  9.999999999999126885e+03  9.999999999999710781e+03  9.999999999999905413e+03  9.999999999999970896e+03  9.999999999999990905e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999998181e+03  9.999999999999998181e+03  9.999999999999998181e+03  1.000000000000000364e+04 
        99  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172281316e+03  9.999556612755121023e+03  9.999854423109278287e+03  9.999952202885044244e+03  9.999984306821042992e+03  9.999994847474248672e+03  9.999998308276371972e+03  9.999999444558072355e+03  9.999999817632304257e+03  9.999999940123398119e+03  9.999999980340777256e+03  9.999999993545307007e+03  9.999999997880739102e+03  9.999999999304187440e+03  9.999999999771544026e+03  9.999999999924992153e+03  9.999999999975372702e+03  9.999999999991912773e+03  9.999999999997346094e+03  9.999999999999126885e+03  9.999999999999710781e+03  9.999999999999905413e+03  9.999999999999970896e+03  9.999999999999990905e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  1.000000000000000182e+04 
       100  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172281316e+03  9.999556612755121023e+03  9.999854423109278287e+03  9.999952202885044244e+03  9.999984306821042992e+03  9.999994847474248672e+03  9.999998308276371972e+03  9.999999444558072355e+03  9.999999817632304257e+03  9.999999940123398119e+03  9.999999980340777256e+03  9.999999993545307007e+03  9.999999997880739102e+03  9.999999999304185621e+03  9.999999999771544026e+03  9.999999999924992153e+03  9.999999999975372702e+03  9.999999999991912773e+03  9.999999999997346094e+03  9.999999999999126885e+03  9.999999999999710781e+03  9.999999999999905413e+03  9.999999999999970896e+03  9.999999999999990905e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  1.000000000000000182e+04 
       101  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172281316e+03  9.999556612755121023e+03  9.999854423109278287e+03  9.999952202885044244e+03  9.999984306821042992e+03  9.999994847474248672e+03  9.999998308276371972e+03  9.999999444558072355e+03  9.999999817632304257e+03  9.999999940123398119e+03  9.999999980340777256e+03  9.999999993545307007e+03  9.999999997880739102e+03  9.999999999304185621e+03  9.999999999771544026e+03  9.999999999924992153e+03  9.999999999975372702e+03  9.999999999991912773e+03  9.999999999997346094e+03  9.999999999999126885e+03  9.999999999999710781e+03  9.999999999999905413e+03  9.999999999999970896e+03  9.999999999999990905e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  1.000000000000000364e+04 
       102  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172281316e+03  9.999556612755121023e+03  9.999854423109278287e+03  9.999952202885044244e+03  9.999984306821042992e+03  9.999994847474248672e+03  9.999998308276371972e+03  9.999999444558072355e+03  9.999999817632304257e+03  9.999999940123398119e+03  9.999999980340777256e+03  9.999999993545307007e+03  9.999999997880739102e+03  9.999999999304185621e+03  9.999999999771544026e+03  9.999999999924992153e+03  9.999999999975372702e+03  9.999999999991912773e+03  9.999999999997346094e+03  9.999999999999126885e+03  9.999999999999710781e+03  9.999999999999905413e+03  9.999999999999970896e+03  9.999999999999990905e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999994543e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  1.000000000000000364e+04 
